title,date,stock,NewsDate,Ticker,TradeDate,ClosePrice,NextClose,Return1D,UpDownLabel
"Detwiler Fenton Likes Amazon, Expects Online Retail Volume Growth In 20% Range; Sees EBAY As 'collateral damage' In GOOG/AMZN Retail Sale Battle",2015-12-22 19:15:00+00:00,EBAY,2015-12-22,EBAY,2015-12-22,24.90863609313965,24.810394287109375,-0.003944086125909209,0
"New ChannelAdvisor Data Just In: Good For Amazon, Google; Worse For eBay",2015-12-16 14:43:00+00:00,EBAY,2015-12-16,EBAY,2015-12-16,25.515941619873047,25.051528930664062,-0.01820088382892667,0
"Raymond James Positive On AMZN, GOOGL, Neutral On EBAY Following Recent Data On Holiday Sales Growth",2015-12-16 13:18:00+00:00,EBAY,2015-12-16,EBAY,2015-12-16,25.515941619873047,25.051528930664062,-0.01820088382892667,0
"Axiom Advises Clients To Own EBAY/SFLY, Calls Co's 'out-of-consensus' eCommerce Stocks, Maintains Buy Rating",2015-12-15 16:03:00+00:00,EBAY,2015-12-15,EBAY,2015-12-15,25.28373908996582,25.515941619873047,0.009183868298948676,1
Hearing VE Interactive Has Said Purchased Display Retargeting Unit from eBay Enterprise Marketing Solutions,2015-12-07 14:04:00+00:00,EBAY,2015-12-07,EBAY,2015-12-07,25.94463348388672,25.712425231933594,-0.008950145782454056,0
"UPDATE: comScore Says Most Visited Online Retail Properties on Cyber Monday: 1. Amazon, 2. Walmart, 3. eBay, 4. Target, 5. Best Buy",2015-12-02 17:04:00+00:00,EBAY,2015-12-02,EBAY,2015-12-02,25.873186111450195,25.53380584716797,-0.01311706501164283,0
"UPDATE: comScore Says Cyber Monday Desktop Spending Hit $2.28B, Up 12%, Mobile Commerce Made Up 27% of Total Digital Commerce",2015-12-02 17:03:00+00:00,EBAY,2015-12-02,EBAY,2015-12-02,25.873186111450195,25.53380584716797,-0.01311706501164283,0
Hearing comScore Reporting Online Holiday Season-to-Date Spending Up 6% to ~$27.9B,2015-12-02 17:02:00+00:00,EBAY,2015-12-02,EBAY,2015-12-02,25.873186111450195,25.53380584716797,-0.01311706501164283,0
"ChannelAdvisor Reports SSS On Cyber Monday Was Biggest Online Shopping Day Of 2015, Weekend Growth Hit 20.9%",2015-12-01 21:32:00+00:00,EBAY,2015-12-01,EBAY,2015-12-01,25.94463348388672,25.873186111450195,-0.0027538401142146347,0
Victor Anthony Loves Social Stocks After Twitter Polls,2015-11-27 17:39:00+00:00,EBAY,2015-11-27,EBAY,2015-11-27,25.989286422729492,26.426904678344727,0.01683840981615047,1
The Billion-Dollar Weekend: Interesting Thanksgiving Data To Look At Ahead Of The Holiday,2015-11-25 21:09:00+00:00,EBAY,2015-11-25,EBAY,2015-11-25,25.899974822998047,25.989286422729492,0.003448327666023077,1
"Goodbye eBay, Hello Amazon: Martha Stewart Switches Teams",2015-11-18 19:19:00+00:00,EBAY,2015-11-18,EBAY,2015-11-18,25.67670440673828,25.694564819335938,0.0006955881999003416,1
2 Out Of Favor E-Commerce Stocks This Analyst Is Buying,2015-11-17 15:59:00+00:00,EBAY,2015-11-17,EBAY,2015-11-17,25.40877342224121,25.67670440673828,0.010544821666304471,1
"Axiom's Victor Anthony on eBay, Shutterfly: 'Own These Two Out-Of-Consensus Buy-Rated E-Commerce Stocks'",2015-11-17 13:37:00+00:00,EBAY,2015-11-17,EBAY,2015-11-17,25.40877342224121,25.67670440673828,0.010544821666304471,1
"Axiom's Victor Anthony Says Own These Two Out-Of-Consensus E-Commerce Stocks, eBay and Shutterfly, Should Drive Shareholder Return Over Next Year",2015-11-17 13:30:00+00:00,EBAY,2015-11-17,EBAY,2015-11-17,25.40877342224121,25.67670440673828,0.010544821666304471,1
"Carl Icahn Trades eBay For PayPal And Cheniere; Continues To Love Icahn Enterprises, Apple And CVR Energy",2015-11-17 11:48:00+00:00,EBAY,2015-11-17,EBAY,2015-11-17,25.40877342224121,25.67670440673828,0.010544821666304471,1
Soros Fund Mgmt Raises Ebay Stake By ~68%,2015-11-16 21:31:00+00:00,EBAY,2015-11-16,EBAY,2015-11-16,25.435564041137695,25.40877342224121,-0.0010532740242423996,0
"Icahn 13F Shows New ~46M Share Stake in PayPal, Converted from eBay",2015-11-16 21:22:00+00:00,EBAY,2015-11-16,EBAY,2015-11-16,25.435564041137695,25.40877342224121,-0.0010532740242423996,0
Icahn 13F Shows Liquidated ~46M Share Stake in eBay,2015-11-16 21:19:00+00:00,EBAY,2015-11-16,EBAY,2015-11-16,25.435564041137695,25.40877342224121,-0.0010532740242423996,0
JANA Shows Liquidated 11.5M Share Stake in eBay,2015-11-16 20:37:00+00:00,EBAY,2015-11-16,EBAY,2015-11-16,25.435564041137695,25.40877342224121,-0.0010532740242423996,0
"Cooperman's Omega Liquidates Stakes in GM, eBay, Groupon",2015-11-16 14:38:00+00:00,EBAY,2015-11-16,EBAY,2015-11-16,25.435564041137695,25.40877342224121,-0.0010532740242423996,0
The 9 Worst M&A Deals In History,2015-11-11 18:48:00+00:00,EBAY,2015-11-11,EBAY,2015-11-11,25.855321884155273,25.507009506225582,-0.01347159317877782,0
Hearing Unconfirmed Takeover Chatter in Ebay,2015-11-11 15:20:00+00:00,EBAY,2015-11-11,EBAY,2015-11-11,25.855321884155273,25.507009506225582,-0.01347159317877782,0
"eBay Enterprise Marketing Solutions Announces Purchase of Digtial Net Agency, No Terms Disclosed",2015-11-10 19:01:00+00:00,EBAY,2015-11-10,EBAY,2015-11-10,26.02500915527344,25.855321884155273,-0.0065201618222594905,0
"Amazon, eBay Investors Waiting on ChannelAdvisor Ecommerce Data Which Was Scheduled for Tues., Nov. 10; Blog Has Not Yet Been Updated",2015-11-10 15:34:00+00:00,EBAY,2015-11-10,EBAY,2015-11-10,26.02500915527344,25.855321884155273,-0.0065201618222594905,0
A High-Returns E-Commerce Portfolio: Make A Fortune By Only Lifting A Finger,2015-11-06 20:26:00+00:00,EBAY,2015-11-06,EBAY,2015-11-06,26.257211685180664,26.06073570251465,-0.007482743599043493,0
Solera Renews Exclusive Partnership Agreement with eBay for N America,2015-11-04 12:06:00+00:00,EBAY,2015-11-04,EBAY,2015-11-04,26.16790771484375,26.16790771484375,0.0,0
Solera Renews Exclusive Partnership Agreement with eBay in North America,2015-11-04 12:03:00+00:00,EBAY,2015-11-04,EBAY,2015-11-04,26.16790771484375,26.16790771484375,0.0,0
"PayPal Finds Another ETF Home, Will Join QQQ",2015-11-04 11:45:00+00:00,EBAY,2015-11-04,EBAY,2015-11-04,26.16790771484375,26.16790771484375,0.0,0
"eBay Enterprise Marketing Solutions Launches as Independent Company Backed by Banneker Partners, Permira Funds",2015-11-03 10:26:00+00:00,EBAY,2015-11-03,EBAY,2015-11-03,25.8106689453125,26.16790771484375,0.013840740442960447,1
"This Top-Rated Internet Analyst Sees 'Confident Tone, Solid Results' From PayPal",2015-10-28 17:52:00+00:00,EBAY,2015-10-28,EBAY,2015-10-28,25.230144500732425,25.167634963989254,-0.0024775734733249954,0
Option Alert: $EBAY Dec $27.5 Call Sweep; 3807 Contracts @Ask @$1.62,2015-10-23 16:35:00+00:00,EBAY,2015-10-23,EBAY,2015-10-23,25.149770736694336,25.158702850341797,0.00035515686170564935,1
Thursday's S&P 500 Stock Movers,2015-10-22 21:34:00+00:00,EBAY,2015-10-22,EBAY,2015-10-22,24.631778717041016,25.149770736694336,0.02102941998642419,1
Mid-Afternoon Market Update: eBay Rises On Earnings Beat; Envision Healthcare Shares Dip,2015-10-22 19:31:00+00:00,EBAY,2015-10-22,EBAY,2015-10-22,24.631778717041016,25.149770736694336,0.02102941998642419,1
"Amazon Earnings Not Expected To Repeat Q2, But Growth Is Key",2015-10-22 16:37:00+00:00,EBAY,2015-10-22,EBAY,2015-10-22,24.631778717041016,25.149770736694336,0.02102941998642419,1
Mid-Day Market Update: Dow Jumps 250 Points; Cabelas Shares Fall On Downbeat Results,2015-10-22 16:14:00+00:00,EBAY,2015-10-22,EBAY,2015-10-22,24.631778717041016,25.149770736694336,0.02102941998642419,1
eBay's Stock Is Up Big: How's Wall Street Reacting?,2015-10-22 16:08:00+00:00,EBAY,2015-10-22,EBAY,2015-10-22,24.631778717041016,25.149770736694336,0.02102941998642419,1
EBay Sharply Higher Following Q3 Beat,2015-10-22 15:31:00+00:00,EBAY,2015-10-22,EBAY,2015-10-22,24.631778717041016,25.149770736694336,0.02102941998642419,1
Morning Market Gainers,2015-10-22 13:45:00+00:00,EBAY,2015-10-22,EBAY,2015-10-22,24.631778717041016,25.149770736694336,0.02102941998642419,1
Benzinga's Top #PreMarket Gainers,2015-10-22 12:12:00+00:00,EBAY,2015-10-22,EBAY,2015-10-22,24.631778717041016,25.149770736694336,0.02102941998642419,1
"Axiom's Anthony Says Solid Q3 Calms Worse Fear Scenario, Still Says Company Is Not Out Of The Woods Yet; However, Sees FY16 EPS Upside",2015-10-22 11:19:00+00:00,EBAY,2015-10-22,EBAY,2015-10-22,24.631778717041016,25.149770736694336,0.02102941998642419,1
"US Stock Futures Gain Ahead Of Earnings, Economic Data",2015-10-22 11:01:00+00:00,EBAY,2015-10-22,EBAY,2015-10-22,24.631778717041016,25.149770736694336,0.02102941998642419,1
10 Stocks You Should Be Watching Today,2015-10-22 09:12:00+00:00,EBAY,2015-10-22,EBAY,2015-10-22,24.631778717041016,25.149770736694336,0.02102941998642419,1
"5 Stocks Moving In Wednesday's After-Hours Session: eBay, Las Vegas Sands, American Express And More",2015-10-21 20:49:00+00:00,EBAY,2015-10-21,EBAY,2015-10-21,21.622013092041016,24.631778717041016,0.13919913988526275,1
"eBay Q3 Profit Tops Views, Shares Jump",2015-10-21 20:37:00+00:00,EBAY,2015-10-21,EBAY,2015-10-21,21.622013092041016,24.631778717041016,0.13919913988526275,1
eBay shares up more than 8.5% following earnings report,2015-10-21 20:17:00+00:00,EBAY,2015-10-21,EBAY,2015-10-21,21.622013092041016,24.631778717041016,0.13919913988526275,1
"eBay Affirms Fy15 Sales, Adj. EPS Outlook",2015-10-21 20:16:00+00:00,EBAY,2015-10-21,EBAY,2015-10-21,21.622013092041016,24.631778717041016,0.13919913988526275,1
"eBay Sees Q4 Sales $2.275B-$2.325B vs $2.33B Est., Adj. EPS $0.47-$0.49 vs $0.49 Est.",2015-10-21 20:16:00+00:00,EBAY,2015-10-21,EBAY,2015-10-21,21.622013092041016,24.631778717041016,0.13919913988526275,1
"eBay Reports Q3 Adj. EPS $0.43 vs $0.40 Est., Sales $2.1B vs $2.09B Est.",2015-10-21 20:15:00+00:00,EBAY,2015-10-21,EBAY,2015-10-21,21.622013092041016,24.631778717041016,0.13919913988526275,1
"Strategist Talks Options Activity Ahead Of eBay, Texas Instruments, American Express And Las Vegas Sands Earnings",2015-10-21 18:54:00+00:00,EBAY,2015-10-21,EBAY,2015-10-21,21.622013092041016,24.631778717041016,0.13919913988526275,1
"Global Growth Temperature Likely Captured In Caterpillar, McDonald's And Under Armour Earnings",2015-10-21 16:48:00+00:00,EBAY,2015-10-21,EBAY,2015-10-21,21.622013092041016,24.631778717041016,0.13919913988526275,1
US Stock Futures Surge Ahead Of Earnings,2015-10-21 11:28:00+00:00,EBAY,2015-10-21,EBAY,2015-10-21,21.622013092041016,24.631778717041016,0.13919913988526275,1
"10 Stocks To Watch For October 21, 2015",2015-10-21 08:58:00+00:00,EBAY,2015-10-21,EBAY,2015-10-21,21.622013092041016,24.631778717041016,0.13919913988526275,1
"Earnings Scheduled For October 21, 2015",2015-10-21 08:09:00+00:00,EBAY,2015-10-21,EBAY,2015-10-21,21.622013092041016,24.631778717041016,0.13919913988526275,1
Benchmark's Kurnos Sees 'Downside Mostly Priced' Into eBay,2015-10-20 17:52:00+00:00,EBAY,2015-10-20,EBAY,2015-10-20,21.8095703125,21.622013092041016,-0.008599766880848968,0
"Amazon, eBay Shares Volatile Following ChannelAdvisor Data; How Impactful Is This Data Point?",2015-10-08 17:20:00+00:00,EBAY,2015-10-08,EBAY,2015-10-08,21.568431854248047,21.7023868560791,0.006210697316164473,1
Option Alert: $EBAY Oct 23 $25 Call Sweep; 5000 Contracts @$0.44; Now $24.40,2015-10-08 13:36:00+00:00,EBAY,2015-10-08,EBAY,2015-10-08,21.568431854248047,21.7023868560791,0.006210697316164473,1
"ChannelAdvisor Reports Sept. Comps for Amazon Up 19.2%, for eBay Up 1.1%",2015-10-08 13:20:00+00:00,EBAY,2015-10-08,EBAY,2015-10-08,21.568431854248047,21.7023868560791,0.006210697316164473,1
Icahn: I Believe It'll All Work Out With Freeport-McMoRan,2015-10-08 10:53:00+00:00,EBAY,2015-10-08,EBAY,2015-10-08,21.568431854248047,21.7023868560791,0.006210697316164473,1
Meet Twitter's Latest Bull: Saudi Prince Alwaleed,2015-10-07 14:32:00+00:00,EBAY,2015-10-07,EBAY,2015-10-07,22.934873580932617,21.568431854248047,-0.05957921336966034,0
Snapdeal Invests $20M in Gojavas -Reuters,2015-10-07 09:40:00+00:00,EBAY,2015-10-07,EBAY,2015-10-07,22.934873580932617,21.568431854248047,-0.05957921336966034,0
Bitcoin Gains Deeper Foothold In Latin America Through MercadoLibre,2015-09-30 10:54:00+00:00,EBAY,2015-09-30,EBAY,2015-09-30,21.827428817749023,22.2471866607666,0.01923075074588039,1
Paul Pressler Appointed to eBay's Board of Directors,2015-09-29 21:01:00+00:00,EBAY,2015-09-29,EBAY,2015-09-29,21.505908966064453,21.827428817749023,0.014950302830348488,1
Curalate and eBay Enterprise Affiliate Network Partner to Help Publishers Drive Revenue from Images,2015-09-28 13:00:00+00:00,EBAY,2015-09-28,EBAY,2015-09-28,21.559499740600582,21.505908966064453,-0.0024857151223786414,0
"Twitter:  EPS For CY2016 Lowered At Citi, Bank Sees Difficulty For TWTR To Achieve Sustained Multiple Expansion; PT Cut To $30 From $37 & Maintains Neutral Rating",2015-09-24 11:37:00+00:00,EBAY,2015-09-24,EBAY,2015-09-24,22.872360229492188,22.62228775024414,-0.010933391951635897,0
Superstar Analyst Bob Peck Went To China; Here's What We Learned,2015-09-21 18:29:00+00:00,EBAY,2015-09-21,EBAY,2015-09-21,23.149215698242188,22.872360229492188,-0.011959604694988553,0
Alibaba Fights Back Against Barron's 50% Downside Story,2015-09-15 15:02:00+00:00,EBAY,2015-09-15,EBAY,2015-09-15,23.20280647277832,23.881572723388672,0.029253627202669833,1
There's An 85% Probability eBay Goes Higher This Week,2015-09-14 19:32:00+00:00,EBAY,2015-09-14,EBAY,2015-09-14,22.997390747070312,23.20280647277832,0.008932131821701389,1
Alibaba VP: Here's Why Barron's Is Wrong About Our Stock,2015-09-14 14:03:00+00:00,EBAY,2015-09-14,EBAY,2015-09-14,22.997390747070312,23.20280647277832,0.008932131821701389,1
Benzinga's Top Downgrades,2015-09-10 14:15:00+00:00,EBAY,2015-09-10,EBAY,2015-09-10,23.35463523864746,23.5064640045166,0.0065010120825134115,1
EBay Hit With Downgrade At Cantor: Here's Why,2015-09-10 13:35:00+00:00,EBAY,2015-09-10,EBAY,2015-09-10,23.35463523864746,23.5064640045166,0.0065010120825134115,1
Benzinga's Top #PreMarket Losers,2015-09-10 12:21:00+00:00,EBAY,2015-09-10,EBAY,2015-09-10,23.35463523864746,23.5064640045166,0.0065010120825134115,1
"US Stock Futures Rise Ahead Of Jobless Claims, Wholesale Inventories Data",2015-09-10 12:06:00+00:00,EBAY,2015-09-10,EBAY,2015-09-10,23.35463523864746,23.5064640045166,0.0065010120825134115,1
"Cantor Fitzgerald Downgrades eBay to Hold, Announces $27.00 PT",2015-09-10 10:37:00+00:00,EBAY,2015-09-10,EBAY,2015-09-10,23.35463523864746,23.5064640045166,0.0065010120825134115,1
"The iPhone Generates More Revenue Than Google, eBay And Facebook Combined",2015-09-08 20:21:00+00:00,EBAY,2015-09-08,EBAY,2015-09-08,23.54218101501465,23.399293899536133,-0.0060694085814473,0
Bank On PayPal Upside With This ETF,2015-09-02 19:30:00+00:00,EBAY,2015-09-02,EBAY,2015-09-02,23.997669219970703,24.14949607849121,0.0063267335310280256,1
"Slow And Steady Wins The Race At eBay, Axiom Says",2015-09-01 14:40:00+00:00,EBAY,2015-09-01,EBAY,2015-09-01,23.64936065673828,23.997669219970703,0.014728032959875396,1
"Axiom Calls eBay Valuation Reasonable, Sees 2016 FCF at $2.5B & 2017 FCF at $2.8B; Reiterates Buy And PT $34.00",2015-09-01 10:09:00+00:00,EBAY,2015-09-01,EBAY,2015-09-01,23.64936065673828,23.997669219970703,0.014728032959875396,1
Citi Lists 5 Reasons For eBay Upside,2015-08-27 11:44:00+00:00,EBAY,2015-08-27,EBAY,2015-08-27,24.20308303833008,24.33704376220703,0.005534861970468715,1
"eBay Motors, Assurant Solutions Partner To Extend Purchase Warranties",2015-08-24 12:10:00+00:00,EBAY,2015-08-24,EBAY,2015-08-24,22.26504898071289,22.532976150512695,0.01203353156922748,1
BofA Met With eBay Management: Here's How Analysts Feel After,2015-08-21 11:51:00+00:00,EBAY,2015-08-21,EBAY,2015-08-21,23.01525497436523,22.26504898071289,-0.03259603226155574,0
Mizuho Puts $37 Billion Value on eBay's Standalone Business,2015-08-19 16:03:00+00:00,EBAY,2015-08-19,EBAY,2015-08-19,24.497802734375,23.685075759887695,-0.033175504893216266,0
Magento and New Relic Expand Partnership to Deliver Critical Performance Analytics for Retailers,2015-08-19 13:01:00+00:00,EBAY,2015-08-19,EBAY,2015-08-19,24.497802734375,23.685075759887695,-0.033175504893216266,0
"Barry Rosenstein's Jana Partners Like Qualcomm & ConAgra, Sell Out Of eBay & Ashland",2015-08-18 20:23:00+00:00,EBAY,2015-08-18,EBAY,2015-08-18,24.80146217346191,24.497802734375,-0.012243610355031105,0
QVC And Zulily Join Up: What's Next?,2015-08-18 14:16:00+00:00,EBAY,2015-08-18,EBAY,2015-08-18,24.80146217346191,24.497802734375,-0.012243610355031105,0
eBay Sells Part of Stake in Snapdeal -re/code,2015-08-18 10:22:00+00:00,EBAY,2015-08-18,EBAY,2015-08-18,24.80146217346191,24.497802734375,-0.012243610355031105,0
Benzinga's Top Initiations,2015-08-17 13:44:00+00:00,EBAY,2015-08-17,EBAY,2015-08-17,25.265872955322266,24.80146217346191,-0.018380951360025214,0
"Evercore ISI Initiates Coverage on eBay at Hold, Announces $28.00 PT",2015-08-17 13:12:00+00:00,EBAY,2015-08-17,EBAY,2015-08-17,25.265872955322266,24.80146217346191,-0.018380951360025214,0
"BofA Analysts Offer US Internet Traffic Update for Jul.: Mobile Users Up 8% YoY, Mobile Time Up 24%; Facebook, Google Sites Total Mins. Up 29% YoY, Sees 'Mixed Trends' in eCommerce",2015-08-17 12:28:00+00:00,EBAY,2015-08-17,EBAY,2015-08-17,25.265872955322266,24.80146217346191,-0.018380951360025214,0
"UPDATE: Jana 13F Filing Not Affecting Price Movement In Stocks With Changed Stakes, Continue To Monitor",2015-08-14 11:23:00+00:00,EBAY,2015-08-14,EBAY,2015-08-14,25.23908233642578,25.265872955322266,0.0010614735725878342,1
UPDATE: JANA 13F Shows Reduced Stake in eBay from 20M Shares to 11.5M Shares,2015-08-14 11:18:00+00:00,EBAY,2015-08-14,EBAY,2015-08-14,25.23908233642578,25.265872955322266,0.0010614735725878342,1
"The Biggest Threat To eBay, Etsy And Craigslist Is Here",2015-08-05 20:41:00+00:00,EBAY,2015-08-05,EBAY,2015-08-05,25.507009506225582,25.149770736694336,-0.014005513639066703,0
The Option Samurai Picks PayPal Over eBay,2015-07-27 20:01:00+00:00,EBAY,2015-07-27,EBAY,2015-07-27,25.006874084472656,25.30160140991211,0.011785852339795485,1
"Cantor Analysts See Positive Read-Across From Other Ad/e-Com Players, Amazon's Q2 Results Show ""No Slowdown In Consumer Demand IN U.S. Google's Results"" Suggests ""Healthy Growth Trends In E-commerce Across The U.S.""",2015-07-27 11:15:00+00:00,EBAY,2015-07-27,EBAY,2015-07-27,25.006874084472656,25.30160140991211,0.011785852339795485,1
"Benchmark's Dan Kurnos Says Sympathy Plays For Amazon Earnings May Not Exist, But Would Expect eBay To Trend Higher",2015-07-24 15:35:00+00:00,EBAY,2015-07-24,EBAY,2015-07-24,25.21228790283203,25.006874084472656,-0.008147369217384726,0
"Daniel Kurnos On Amazon Sympathy Plays, ""I'm not sure Amazon is going to be the rising tide lifting all boats. I believe they are truly a unique situation and I think investors are starting to see them as such.""",2015-07-24 14:46:00+00:00,EBAY,2015-07-24,EBAY,2015-07-24,25.21228790283203,25.006874084472656,-0.008147369217384726,0
"Benchmark's Dan Kurnos States Sympathy Plays For Amazon Earnings May Not Exist, But Would Expect eBay To Trend Higher",2015-07-24 14:43:00+00:00,EBAY,2015-07-24,EBAY,2015-07-24,25.21228790283203,25.006874084472656,-0.008147369217384726,0
Axiom's Victor Anthony Cites Etsy And eBay as Sympathy Plays Off Of Amazon Earnings,2015-07-24 11:40:00+00:00,EBAY,2015-07-24,EBAY,2015-07-24,25.21228790283203,25.006874084472656,-0.008147369217384726,0
Benzinga's Top Initiations,2015-07-23 14:04:00+00:00,EBAY,2015-07-23,EBAY,2015-07-23,25.39091110229492,25.21228790283203,-0.007034926739857811,0
"Morgan Stanley Starts Both eBay, PayPal At Equal-weight",2015-07-23 11:07:00+00:00,EBAY,2015-07-23,EBAY,2015-07-23,25.39091110229492,25.21228790283203,-0.007034926739857811,0
"Morgan Stanley Initiates Coverage on eBay at Equal-weight, Announces $29.00 PT",2015-07-23 08:07:00+00:00,EBAY,2015-07-23,EBAY,2015-07-23,25.39091110229492,25.21228790283203,-0.007034926739857811,0
"FBN Securities Initiates Coverage on eBay at Sector Perform, Announces $30.00 PT",2015-07-22 17:36:00+00:00,EBAY,2015-07-22,EBAY,2015-07-22,25.40877342224121,25.39091110229492,-0.0007029981199587181,0
Raymond James Downgrades eBay to Market Perform,2015-07-22 13:05:00+00:00,EBAY,2015-07-22,EBAY,2015-07-22,25.40877342224121,25.39091110229492,-0.0007029981199587181,0
"Barclays Starts PayPal At Overweight, Sees '1st Mover Advantage' In eCommerce Topping Competitive Risks",2015-07-22 11:03:00+00:00,EBAY,2015-07-22,EBAY,2015-07-22,25.40877342224121,25.39091110229492,-0.0007029981199587181,0
Market Update: Tuesday's Top Volume Leaders,2015-07-21 16:49:00+00:00,EBAY,2015-07-21,EBAY,2015-07-21,25.54273796081543,25.40877342224121,-0.005244721172011039,0
"Tigress Analyst Ivan Feinseth On Jet, ""Could be the next Zappos, company is an attractive takeout target for Amazon & Ebay. Attractiveness of Jet based on customer base & migration as well as customer conversion success""",2015-07-21 15:32:00+00:00,EBAY,2015-07-21,EBAY,2015-07-21,25.54273796081543,25.40877342224121,-0.005244721172011039,0
"BofA Analyst Sees Upside Case Of $33 In eBay, Downside Case Of $23, More Risk-Reward At PayPal",2015-07-21 13:49:00+00:00,EBAY,2015-07-21,EBAY,2015-07-21,25.54273796081543,25.40877342224121,-0.005244721172011039,0
How Big Is PayPal Compared To Its Tech Peers?,2015-07-21 13:06:00+00:00,EBAY,2015-07-21,EBAY,2015-07-21,25.54273796081543,25.40877342224121,-0.005244721172011039,0
Benzinga's Top Downgrades,2015-07-21 13:02:00+00:00,EBAY,2015-07-21,EBAY,2015-07-21,25.54273796081543,25.40877342224121,-0.005244721172011039,0
Benzinga's Top #PreMarket Losers,2015-07-21 12:16:00+00:00,EBAY,2015-07-21,EBAY,2015-07-21,25.54273796081543,25.40877342224121,-0.005244721172011039,0
eBay Downgraded At Stifel On 'Limited Upside' After Spinoff,2015-07-21 11:57:00+00:00,EBAY,2015-07-21,EBAY,2015-07-21,25.54273796081543,25.40877342224121,-0.005244721172011039,0
Stifel Nicolaus Downgrades eBay to Hold,2015-07-21 11:21:00+00:00,EBAY,2015-07-21,EBAY,2015-07-21,25.54273796081543,25.40877342224121,-0.005244721172011039,0
"eBay CEO Devin Wenig On Growth Opportunities, Acquisitions And Buybacks",2015-07-20 18:32:00+00:00,EBAY,2015-07-20,EBAY,2015-07-20,25.515941619873047,25.54273796081543,0.0010501803673007516,1
"Re/code Publishes 'EBay Has Bought Twice, an Online Consignment Shop for Women's Clothing'",2015-07-20 17:07:00+00:00,EBAY,2015-07-20,EBAY,2015-07-20,25.515941619873047,25.54273796081543,0.0010501803673007516,1
What Makes eBay A Better Play Than PayPal Going Forward?,2015-07-20 16:43:00+00:00,EBAY,2015-07-20,EBAY,2015-07-20,25.515941619873047,25.54273796081543,0.0010501803673007516,1
"UPDATE: Fitch Says eBay Downgrade Related to Assumption 'for more aggressive financial policies following the separation of PayPal, including higher total leverage (total debt-to-operating EBITDA) to support intensified share repurchases...'",2015-07-20 14:26:00+00:00,EBAY,2015-07-20,EBAY,2015-07-20,25.515941619873047,25.54273796081543,0.0010501803673007516,1
Fitch Downgrades eBay to BBB Following Spinoff of PayPal; Outlook Stable,2015-07-20 14:18:00+00:00,EBAY,2015-07-20,EBAY,2015-07-20,25.515941619873047,25.54273796081543,0.0010501803673007516,1
Stocks Hitting 52-Week Highs,2015-07-20 14:14:00+00:00,EBAY,2015-07-20,EBAY,2015-07-20,25.515941619873047,25.54273796081543,0.0010501803673007516,1
"Pair Trade? Bob Peck Starts PayPal At Buy, Maintains Neutral On eBay",2015-07-20 13:01:00+00:00,EBAY,2015-07-20,EBAY,2015-07-20,25.515941619873047,25.54273796081543,0.0010501803673007516,1
"eBay Has 'Intrinsic Value' Ahead Of PayPal Spinoff, Benchmark Explains",2015-07-17 13:44:00+00:00,EBAY,2015-07-17,EBAY,2015-07-17,24.917415618896484,25.515941619873047,0.024020388395442648,1
Retail Expert Says eBay Has Masqueraded As PayPal For 'Some Time',2015-07-17 12:22:00+00:00,EBAY,2015-07-17,EBAY,2015-07-17,24.917415618896484,25.515941619873047,0.024020388395442648,1
Market Update: Thursday's Top 10 Volume Movers,2015-07-16 18:48:00+00:00,EBAY,2015-07-16,EBAY,2015-07-16,24.654300689697266,24.917415618896484,0.010672171663306244,1
Mid-Morning Market Update: Markets Rise; Citigroup Q2 Profit Tops Estimates,2015-07-16 14:26:00+00:00,EBAY,2015-07-16,EBAY,2015-07-16,24.654300689697266,24.917415618896484,0.010672171663306244,1
Stocks Hitting 52-Week Highs,2015-07-16 14:14:00+00:00,EBAY,2015-07-16,EBAY,2015-07-16,24.654300689697266,24.917415618896484,0.010672171663306244,1
Morning Market Gainers,2015-07-16 13:43:00+00:00,EBAY,2015-07-16,EBAY,2015-07-16,24.654300689697266,24.917415618896484,0.010672171663306244,1
Benzinga's Top #PreMarket Gainers,2015-07-16 12:19:00+00:00,EBAY,2015-07-16,EBAY,2015-07-16,24.654300689697266,24.917415618896484,0.010672171663306244,1
Sterling Partners & Permira Funds To Acquire eBay Enterprise For $925M,2015-07-16 12:13:00+00:00,EBAY,2015-07-16,EBAY,2015-07-16,24.654300689697266,24.917415618896484,0.010672171663306244,1
"eBay Shares Trading Down 0.7% Following Earnings, Guidance",2015-07-16 11:46:00+00:00,EBAY,2015-07-16,EBAY,2015-07-16,24.654300689697266,24.917415618896484,0.010672171663306244,1
eBay Announces Additional $1B Stock Repurchase Authorization,2015-07-16 11:43:00+00:00,EBAY,2015-07-16,EBAY,2015-07-16,24.654300689697266,24.917415618896484,0.010672171663306244,1
eBay Q2 Gross Merchandise Volume $20B,2015-07-16 11:42:00+00:00,EBAY,2015-07-16,EBAY,2015-07-16,24.654300689697266,24.917415618896484,0.010672171663306244,1
eBay 2Q Total Payment Volume $66B,2015-07-16 11:42:00+00:00,EBAY,2015-07-16,EBAY,2015-07-16,24.654300689697266,24.917415618896484,0.010672171663306244,1
eBay Sees FY15 Sales Growth 3-5% on FX-Neutral Basis,2015-07-16 11:42:00+00:00,EBAY,2015-07-16,EBAY,2015-07-16,24.654300689697266,24.917415618896484,0.010672171663306244,1
