title,stock,Ticker,NewsDate,ClosePrice,NextClose,Return1D,UpDownLabel
Amazon Vs. The Department Store: The Battle Is Just Beginning,M,M,2016-09-20,23.418502807617188,24.121862411499023,0.0300343540174164,1
Macy's Announces Will Hire 83K Seasonal Associates in '16,M,M,2016-09-20,23.418502807617188,24.121862411499023,0.0300343540174164,1
"Mall Owners To Department Stores: 'See Ya, Wouldn't Want To Be Ya'",M,M,2016-09-15,23.820425033569336,23.807029724121097,-0.000562345526134,0
Option Alert: M Oct16 36.0 Calls Sweep: 572 @  ASK  $1.34: 1849 traded vs 3818 OI: $35.45 Ref,M,M,2016-09-14,23.585968017578125,23.820425033569336,0.0099405297173503,1
Technical Alert: Macy's Gets A Boost From Citi Upgrade But Fails To Clear $36 Level,M,M,2016-09-14,23.585968017578125,23.820425033569336,0.0099405297173503,1
"The Market In 5 Minutes: Huge FDA News, Major Mid-Week M&A",M,M,2016-09-14,23.585968017578125,23.820425033569336,0.0099405297173503,1
Benzinga's Top Upgrades,M,M,2016-09-14,23.585968017578125,23.820425033569336,0.0099405297173503,1
"Citi Upgrades Macy's To Buy, See Company As A 'Stronger Horse In The Race'",M,M,2016-09-14,23.585968017578125,23.820425033569336,0.0099405297173503,1
A Peek Into The Markets: U.S. Stock Futures Edge Higher Ahead Of Import-Price Report,M,M,2016-09-14,23.585968017578125,23.820425033569336,0.0099405297173503,1
"Citigroup Upgrades Macy's to Buy, Maintains $44.00 PT",M,M,2016-09-14,23.585968017578125,23.820425033569336,0.0099405297173503,1
'Delivering Alpha' Conference Has Been Known To Move Stocks,M,M,2016-09-13,23.23094367980957,23.585968017578125,0.0152823898444174,1
Watch These 5 Huge Call Purchases In Tuesday Trade,M,M,2016-09-13,23.23094367980957,23.585968017578125,0.0152823898444174,1
"10 Notable Stocks Trading Ex-Dividend Tuesday, September 13",M,M,2016-09-12,23.62750816345215,23.23094367980957,-0.0167840163634351,0
Option Alert: M Oct16 37.0 Calls Sweep: 1116 @  ASK  $0.72: 1141 traded vs 3517 OI: $35.26 Ref,M,M,2016-09-12,23.62750816345215,23.23094367980957,-0.0167840163634351,0
Technical Alert: Macy's Nears Lowest Level Since Earnings Pop To $40.86,M,M,2016-09-08,23.85947036743164,23.51483726501465,-0.0144442897143022,0
"Nike, Macy's, Whole Foods And Upside For Oil: Fast Money Picks For September 8",M,M,2016-09-08,23.85947036743164,23.51483726501465,-0.0144442897143022,0
Summer Doldrums? Not For Online Retail,M,M,2016-09-01,24.084815979003903,24.28363800048828,0.0082550774586653,1
Macy's And Deere Earnings Rallies Have Completely Fizzled Out,M,M,2016-09-01,24.084815979003903,24.28363800048828,0.0082550774586653,1
"Despite Selloff, Stifel Says G-III Apparel Stock Still Overvalued",M,M,2016-08-31,23.978771209716797,24.084815979003903,0.0044224438508397,1
All The Chatter On Macy Monetizing Its Real Estate Assets 'Hasn't Amounted To Much Action',M,M,2016-08-31,23.978771209716797,24.084815979003903,0.0044224438508397,1
Macy's Still In Consolidation Mode Following Earnings Rally,M,M,2016-08-30,25.310924530029297,23.978771209716797,-0.0526315551505047,0
Is 'Mocial' The Key To Struggling Retailers' Future Success?,M,M,2016-08-30,25.310924530029297,23.978771209716797,-0.0526315551505047,0
What Tidings From the Tetons? Long-Awaited Yellen Speech Today,M,M,2016-08-26,25.55614471435547,25.642305374145508,0.0033714263537426,1
Brick-And-Mortar Retail Is Not Dead Just Yet,M,M,2016-08-26,25.55614471435547,25.642305374145508,0.0033714263537426,1
Watch These 7 Huge Put Purchases In Wednesday Trade,M,M,2016-08-24,26.33157730102539,26.013444900512695,-0.0120817829055879,0
Option Alert: M Fri 9/2 39.0 Puts (Wkly): 1500 @  ASK  $0.34: 1501 traded vs 132 OI: $39.99 Ref,M,M,2016-08-23,26.51053047180176,26.33157730102539,-0.0067502674443544,0
"Optimism On Coach Remains For Cowen, As Survey Results Come In Strong",M,M,2016-08-22,26.079729080200195,26.51053047180176,0.0165186298629394,1
"Retailers Playing The Blame Game, But The Weather Excuse Is Often Confusing And Inconsistent",M,M,2016-08-19,26.7093563079834,26.079729080200195,-0.0235732834787564,0
Gap Reports Weak Same-Store Sales And Guidance; Analysts May Point To The Weather,M,M,2016-08-18,26.676210403442383,26.7093563079834,0.0012425267322354,1
8 Stocks Which Investors Recently Took Profits In...,M,M,2016-08-18,26.676210403442383,26.7093563079834,0.0012425267322354,1
"After A Strong Q2 In Retail, Can Investors Find The Matching Trade In Apparel Stocks?",M,M,2016-08-18,26.676210403442383,26.7093563079834,0.0012425267322354,1
"Retail ETFs Rebound, But Shorts Still Smell Blood",M,M,2016-08-18,26.676210403442383,26.7093563079834,0.0012425267322354,1
2 Reasons To Keep Aiming To Own Shares Of TJX,M,M,2016-08-17,26.782249450683594,26.676210403442383,-0.0039593032480886,0
E-Commerce Strategy May Be The Key To Survival,M,M,2016-08-16,26.974451065063477,26.782249450683594,-0.0071253206938775,0
The Least Popular Stocks This 13F Season,M,M,2016-08-16,26.974451065063477,26.782249450683594,-0.0071253206938775,0
Option Alert: M Nov $39 Call; 5000 @Bid @$3.60,M,M,2016-08-16,26.974451065063477,26.782249450683594,-0.0071253206938775,0
13F from Einhorn's Greenlight Shows Liquidated Position in Macy's,M,M,2016-08-15,26.81538963317871,26.974451065063477,0.005931721823201,1
"More Insight Into Consumer Ahead with Lowe's, Home Depot",M,M,2016-08-15,26.81538963317871,26.974451065063477,0.005931721823201,1
4 Reasons Macquarie Has Moved To The Sidelines On Macy's,M,M,2016-08-12,26.39122772216797,26.81538963317871,0.0160720795362792,1
Market Movers Flock To Sidelines As Summer Doldrums Set In,M,M,2016-08-12,26.39122772216797,26.81538963317871,0.0160720795362792,1
What Do Macy's 100 Store Closures Mean For The Company?,M,M,2016-08-12,26.39122772216797,26.81538963317871,0.0160720795362792,1
Goldman Still Worried Long-Term Profit Headwinds Remain At Kohl's,M,M,2016-08-12,26.39122772216797,26.81538963317871,0.0160720795362792,1
Technical Alert: Macy's Not Backing Off After Thursday's Huge Gain,M,M,2016-08-12,26.39122772216797,26.81538963317871,0.0160720795362792,1
"A $70 Bull Case In Deckers, A $49 Bear Case",M,M,2016-08-12,26.39122772216797,26.81538963317871,0.0160720795362792,1
10 Biggest Price Target Changes For Friday,M,M,2016-08-12,26.39122772216797,26.81538963317871,0.0160720795362792,1
"Susquehanna Initiates Steve Madden With Positive Rating, $42 Target",M,M,2016-08-12,26.39122772216797,26.81538963317871,0.0160720795362792,1
Benzinga's Top Downgrades,M,M,2016-08-12,26.39122772216797,26.81538963317871,0.0160720795362792,1
Watch For Stabilization In Sales/EBIT Before Getting Constructive On Macy's,M,M,2016-08-12,26.39122772216797,26.81538963317871,0.0160720795362792,1
Citi Thinks Macy's Management Now Understands The New Retail Environment,M,M,2016-08-12,26.39122772216797,26.81538963317871,0.0160720795362792,1
Macquarie Downgrades Macy's to Neutral,M,M,2016-08-12,26.39122772216797,26.81538963317871,0.0160720795362792,1
"Dow, S&P And Nasdaq Close At Record Highs Together For The First Time Since December 31, 1999",M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
Nordstrom To Report Earnings After The Bell,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
Mid-Afternoon Market Update: A Schulman Drops On Lowered Guidance; Macy's Shares Spike Higher,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
Retail Stocks Blast Off After Macy's And Kohl's Beat Earnings; All Eyes Now On Nordstrom,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
18 Biggest Mid-Day Gainers For Thursday,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
Mid-Day Market Update: Crude Oil Up Over 4.5%; Kohl's Shares Surge On Upbeat Results,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
Cramer: Macy's Guided Down 'Too Far',M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
From Conf Call: Macy's CFO Says Stores to be Closed Across Country; Don't Need So Many in Some Areas,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
Benzinga's Volume Movers,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
"Macy's CFO On Conf. Call Says, Strong Promotional Events & Sharper Pricing Helped In Q2",M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
Technical Alert:  Macy's Sniffs $40 Level For The First Time Since May,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
Going Shopping: Earnings From Big Retailers Surpass Expectations,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
Mid-Morning Market Update: Markets Open Higher; Alibaba Profit Tops Estimates,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
"The Market In 5 Minutes: Valeant's Fraud, Macy's Beat, And Arianna's Departure",M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
Macy's Proves It's Taking The Right Steps For A Turnaround,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
UPDATE: Macy's is Evaluating Opportunities for Four Macy's Large Downtown Flagship Stores in Various Cities,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
UPDATE: Macy's Says Continues to Pursue Opportunities to Generate Value from Real Estate Portfolio,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
"UPDATE: Macy's Will Close ~100 Full-Line Stores, Sees Non-Cash Asset Impairment, Charges $249M in Q2 Related to Store Closings",M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
UPDATE: Macy's Says Will Re-Create Physical Store Footprint 'to capitalize on Macy's unique competitive advantage of operating in the most attractive retailing locations in America',M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
Macy's Sees FY16 EPS $3.15-$3.40 vs. Est. $3.26,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
"Macy's Release Outlining 'Moves to Drive Profitable Growth, Enhance Shareholder Value' Highlights 'Moving Forward on Real Estate'",M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
"Macy's Reports Q2 EPS $0.54 vs. Est. $0.45, Rev. $5.866B vs. Est. $5.74B",M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
10 Must Watch Stocks for Today,M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
"Earnings Scheduled For August 11, 2016",M,M,2016-08-11,26.384599685668945,26.39122772216797,0.0002512085298994,1
Will Macy's Continue to Struggle amid Department Store Departure from Consumers?,M,M,2016-08-10,22.533945083618164,26.384599685668945,0.170882399320754,1
"Lazy Days of Summer Continue, But Market Keeps Posting All-Time Highs",M,M,2016-08-10,22.533945083618164,26.384599685668945,0.170882399320754,1
"Coach Chief Victor Luis Talks Earnings, Outlook",M,M,2016-08-10,22.533945083618164,26.384599685668945,0.170882399320754,1
The Market in 5 Minutes: Can The Momentum Continue?,M,M,2016-08-08,23.031024932861328,22.388137817382812,-0.0279139602928059,0
"Jobs Report, More Earnings Ahead, But British Rate Cut Provides Early Lift",M,M,2016-08-04,22.3284854888916,22.606843948364254,0.0124665176960226,1
"Concern For Kate Spade Spills Over Into The Rest Of Retail, But Jefferies Remains Bullish",M,M,2016-08-03,22.156169891357425,22.3284854888916,0.0077773188407167,1
Retailers Are Awfully Weak This Morning,M,M,2016-08-03,22.156169891357425,22.3284854888916,0.0077773188407167,1
"Retailers Weak Pre-Market, Kate Spade Down 17.87% At $16.20; Kohl's, JCP, Macy's All Trading 2.5% Or Lower Pre-Market",M,M,2016-08-03,22.156169891357425,22.3284854888916,0.0077773188407167,1
Macy Names Elisa Garcia Chief Legal Officer,M,M,2016-08-02,21.712121963500977,22.156169891357425,0.0204516135549953,1
Option Alert: M Sep16 35.0 Calls: 897 @  Above Ask!  $1.19: 1503 traded vs 1476 OI:  Earnings 8/11 Before Open  $33.50 Ref,M,M,2016-08-02,21.712121963500977,22.156169891357425,0.0204516135549953,1
Option Alert: M Nov16 35.0 Calls: 5000 @  ASK  $1.98: 5010 traded vs 1290 OI:  Earnings 8/11 Before Open  $33.75 Ref,M,M,2016-08-02,21.712121963500977,22.156169891357425,0.0204516135549953,1
Benzinga's Top Initiations,M,M,2016-08-01,23.408788681030273,21.712121963500977,-0.072479902341304,0
"Goldman Sachs Assumes Coverage on Macy's at Neutral, Announces $34.00 PT",M,M,2016-08-01,23.408788681030273,21.712121963500977,-0.072479902341304,0
Option Alert: M Nov16 39.0 Calls Sweep: 1096 @  ASK  $1.67: 1098 traded vs 3358 OI:  Earnings 8/11 Before Open  $36.72 Ref,M,M,2016-07-26,24.402936935424805,23.6606388092041,-0.0304183930067506,0
"Greenlight Capital's Q2 Investor Letter: Brexit, Central Bank's 'Failing Policies,' Top Stock Picks And More",M,M,2016-07-26,24.402936935424805,23.6606388092041,-0.0304183930067506,0
Option Alert: M Sep16 37.0 Calls: 1000 @  ASK  $1.84: 6491 traded vs 3555 OI:  Earnings 8/11 Before Open  $36.93 Ref,M,M,2016-07-26,24.402936935424805,23.6606388092041,-0.0304183930067506,0
Option Alert: M Sep16 35.0 Calls: 1250 @  ASK  $3.30: 1250 traded vs 219 OI:  Earnings 8/11 Before Open  $37.26 Ref,M,M,2016-07-26,24.402936935424805,23.6606388092041,-0.0304183930067506,0
Option Alert: M Sep16 37.0 Calls: 843 @  ASK  $2.05: 4061 traded vs 3555 OI:  Earnings 8/11 Before Open  $37.30 Ref,M,M,2016-07-26,24.402936935424805,23.6606388092041,-0.0304183930067506,0
"Intel, Macy's And Airlines: Fast Money Picks For July 20",M,M,2016-07-20,23.395536422729492,23.521461486816406,0.0053824397018131,1
Option Alert: M Aug16 35.0 Puts: 625 @  Above Ask!  $1.56: 4026 traded vs 2491 OI:  Earnings 8/11 Before Open  $34.99 Ref,M,M,2016-07-19,23.11054801940918,23.395536422729492,0.0123315294419226,1
BZ NOTE: Some Traders Recalling Past REIT Chatter in Dept. Store Stocks; Reminder McDonald's Was Also Previously Viewed as a REIT Play,M,M,2016-07-07,22.275466918945312,22.77253532409668,0.0223146121677301,1
"Macy's, Nordstrom Shares Spike Higher with Kohl's; BZ NOTE: Department Store Names Have Long Been a Target for Favorable REIT-Conversion Talks",M,M,2016-07-07,22.275466918945312,22.77253532409668,0.0223146121677301,1
Macy's Shares Largely Unaffected Following CTFN M&A Reporting 'Pressure on Macy's to Monetize Real Estate',M,M,2016-07-05,21.93745994567871,22.275466918945312,0.0154077534091718,1
Watch These 7 Huge Call Purchases In Tuesday Trade,M,M,2016-07-05,21.93745994567871,22.275466918945312,0.0154077534091718,1
"Cramer Shares His Concerns About Retail, And He Has A Lot To Say",M,M,2016-07-01,22.268836975097656,21.93745994567871,-0.014880751508914,0
Option Alert: M Jul16 35.0 Calls Sweep: 929 @  ASK  $0.39: 1040 traded vs 4990 OI:  Earnings 8/10  $33.68 Ref,M,M,2016-07-01,22.268836975097656,21.93745994567871,-0.014880751508914,0
Watch These 7 Huge Call Purchases In Friday Trade,M,M,2016-07-01,22.268836975097656,21.93745994567871,-0.014880751508914,0
Option Alert: M Jul16 33.5 Calls Sweep: 554 @  ASK  $0.87: 2317 traded vs 385 OI:  Earnings 8/10  $33.28 Ref,M,M,2016-06-30,22.275466918945312,22.268836975097656,-0.000297634337892,0
The Brexit's Impact On Consumer Confidence,M,M,2016-06-29,22.083263397216797,22.275466918945312,0.0087035832644526,1
Discount Retailers Are Back In Fashion,M,M,2016-06-24,21.261438369750977,21.016218185424805,-0.0115335651361692,0
Macy's CEO Says Co Focusing On Reduce Customer Pain Points,M,M,2016-06-23,22.12303352355957,21.261438369750977,-0.0389456153420846,0
Macy's Roars Higher After A Change In The C-Suite,M,M,2016-06-23,22.12303352355957,21.261438369750977,-0.0389456153420846,0
Macy's Discloses CEO Succession Plan: Terry Lundgren To Step Down In 2017,M,M,2016-06-23,22.12303352355957,21.261438369750977,-0.0389456153420846,0
"Macy's Announces Terry Lundgren To Step Down, Jeff Gennette To Take Over in 2017",M,M,2016-06-23,22.12303352355957,21.261438369750977,-0.0389456153420846,0
Watch These 7 Huge Call Purchases In Monday Trade,M,M,2016-06-20,22.01036262512207,21.897693634033203,-0.0051189066262938,0
Option Alert: M Jul16 34.0 Calls Sweep: 1000 @  ASK  $0.90: 13k traded vs 16k OI:  Earnings 8/10  $33.14 Ref,M,M,2016-06-17,22.023618698120117,22.01036262512207,-0.0006019025837556,0
Barclays Previews Finish Line's Q1 Earnings,M,M,2016-06-17,22.023618698120117,22.01036262512207,-0.0006019025837556,0
Option Alert: M Jul16 34.0 Calls: 1280 @  ASK  $0.71: 4834 traded vs 16k OI:  Earnings 8/10  $32.72 Ref,M,M,2016-06-17,22.023618698120117,22.01036262512207,-0.0006019025837556,0
Attention Mall REIT Investors: $47.5 Billion Of Loans Are Set To Mature Over The Next 18 Months,M,M,2016-06-16,21.44038200378418,22.023618698120117,0.0272027193467447,1
Macy's Flagship Store Employees Threaten First Strike In Over 40 Years,M,M,2016-06-15,21.168655395507812,21.44038200378418,0.0128362715155743,1
Retail Sector Is On Fire Today,M,M,2016-06-15,21.168655395507812,21.44038200378418,0.0128362715155743,1
Detwiler Fenton Sees Possible Positve Outlier Catalysts Among The Apparel Markets' Carnage,M,M,2016-06-15,21.168655395507812,21.44038200378418,0.0128362715155743,1
February 27 Earnings Update,M,M,2016-06-14,20.75111389160156,21.168655395507812,0.0201214019684621,1
"Nordstrom, American Eagle, Macy's, Gap Seem to be Trading Down Amid Comps Warning from Urban Outfitters",M,M,2016-06-09,22.01559829711914,21.77971649169922,-0.0107143036603637,0
An Analysis Of Amazon's Overlap With National Dept. Stores,M,M,2016-06-06,22.461156845092773,22.487363815307617,0.0011667684970807,1
"Tigress Financial Issues Mid-Day Note Reiterating Buy Ratings on Nordstrom, Macy's",M,M,2016-06-03,22.49391746520996,22.461156845092773,-0.0014564212822358,0
Najarian Brothers See Unusual Options Activity In Macy's And Marriott International,M,M,2016-06-03,22.49391746520996,22.461156845092773,-0.0014564212822358,0
Michael Kors Closes Sharply Higher,M,M,2016-06-01,21.642120361328125,22.50702476501465,0.0399639401891509,1
"Buckingham Lowers Michael Kors Price Target To $47, Sees 13% Upside",M,M,2016-05-31,21.76006507873535,21.642120361328125,-0.0054202373467387,0
Option Alert: M Jun16 33.0 Calls Sweep: 1500 @  ASK  $0.82: 2599 traded vs 2929 OI: $32.77 Ref,M,M,2016-05-27,21.43900680541992,21.76006507873535,0.0149754266244398,1
Option Alert: M Jul16 34.0 Calls Sweep: 866 @  ASK  $0.67: 6940 traded vs 1783 OI: $32.06 Ref,M,M,2016-05-27,21.43900680541992,21.76006507873535,0.0149754266244398,1
Option Alert: M Jul16 34.0 Calls Sweep: 1623 @  ASK  $0.63: 4162 traded vs 1783 OI: $32.03 Ref,M,M,2016-05-27,21.43900680541992,21.76006507873535,0.0149754266244398,1
Option Alert: M Jul16 32.0 Calls Sweep: 797 @  ASK  $1.06: 797 traded vs 5850 OI: $31.57 Ref,M,M,2016-05-27,21.43900680541992,21.76006507873535,0.0149754266244398,1
Mizuho's Take On Retail REITs Following ICSC Convention,M,M,2016-05-26,20.685489654541016,21.43900680541992,0.0364273296626307,1
Option Alert: M Jun16 32.0 Calls Sweep: 1481 @  ASK  $0.74: 1735 traded vs 2181 OI: $31.42 Ref,M,M,2016-05-23,20.502029418945312,20.436504364013672,-0.0031960277488964,0
Guess CEO's Impact Won't Be Felt Until Q3,M,M,2016-05-23,20.502029418945312,20.436504364013672,-0.0031960277488964,0
Is The Department Store Model Doomed? This Pro Reveals 3 Different Competitive Threats,M,M,2016-05-20,20.502029418945312,20.502029418945312,0.0,0
Rate Hikes On The Horizon? Cramer Says Buy JPMorgan,M,M,2016-05-18,19.70265007019043,20.226835250854492,0.0266048058914237,1
"Cramer Cautions Home Depot, TJX Don't Deserve To Be Down With The Rest Of Retail",M,M,2016-05-18,19.70265007019043,20.226835250854492,0.0266048058914237,1
Department Store Weakness Not A Sign Of Broader Consumer Troubles,M,M,2016-05-16,20.135095596313477,19.91887664794922,-0.0107384118108604,0
Einhorn's Greenlight Shows Increased Stake in Macy's,M,M,2016-05-16,20.135095596313477,19.91887664794922,-0.0107384118108604,0
"Data Dump: After Retail Sales Surprise, Street Awaits CPI, Housing Numbers",M,M,2016-05-16,20.135095596313477,19.91887664794922,-0.0107384118108604,0
April Retail Sales Jump. Maybe the Consumer Hasn't Gone Home Afterall,M,M,2016-05-13,20.45616340637207,20.135095596313477,-0.015695406987147,0
13F Season: A Look Back At Q4 2015,M,M,2016-05-13,20.45616340637207,20.135095596313477,-0.015695406987147,0
Cramer Compares Amazon's Retail Impact To The 'Dying' Newspaper Industry,M,M,2016-05-13,20.45616340637207,20.135095596313477,-0.015695406987147,0
Department Store Stocks Slammed As Q1 Results Look Abysmal,M,M,2016-05-13,20.45616340637207,20.135095596313477,-0.015695406987147,0
What To Expect This 13F Season (And Which Hedge Funds To Watch),M,M,2016-05-13,20.45616340637207,20.135095596313477,-0.015695406987147,0
Urban Outfitters Remains Citi's Sole Buy-Rated Stock Heading Into Specialty Apparel Earnings,M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
"Buckingham Defends Kate Spade, Says Macy's CEO Handbag Comments Are 'Irrelevant'",M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
"Howard Lindzon AMA: Start Investing, Study Behavior, Follow The Right People",M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
Josh Brown Destroys Party City Despite Earnings Beat,M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
Here's Why Cramer Is Keeping An Eye On Amazon,M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
Goldman: 4 Retail Stocks Being Unfairly Punished For Macy's Earnings,M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
Option Alert: M Nov16 35.0 Calls Sweep: 500 @  ASK  $1.26: 806 traded vs 74 OI: $30.67 Ref,M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
Stocks Hitting 52-Week Lows,M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
Can Retail Sales Numbers Sooth Nerves About Retailers? Data May Tell,M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
The Market In 5 Minutes: Nothing's Impossible,M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
"'My Macy's' Is Working, But The Retailer Needs To Do More",M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
Benzinga's Top Downgrades,M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
Macy's Worst Results Since Recession Could Signal Tough Road Ahead,M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
Northland Securities Downgrades Macy's to Neutral,M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
Investors Punish Kohl's Stock For Failing To Deliver Expected Results,M,M,2016-05-12,20.449609756469727,20.45616340637207,0.0003204779934869,1
Macy's Q1'16 Earnings Conference Call: Full Transcript,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
Mid-Afternoon Market Update: Dow Tumbles 200 Points; Crude Oil Rises Over 3%,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
Cowen's Retail Expert Says Macy's Is 'Focused On The Right Areas',M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
Mid-Day Market Update: Electronic Arts Rises On Upbeat Results; Fossil Shares Dip,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
Macy's Back At December 2011 Levels,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
Stock Market's Upward Momentum Threatened by Weak Earnings News,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
Stocks Hitting 52-Week Lows,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
Mid-Morning Market Update: Markets Open Lower; Macy's Cuts Earnings Forecast,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
The Market In 5 Minutes: Don't Stop Me Now,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
From Conf Call: Macy's CFO Says Slow Sales of Warm Weather Goods to Put Pressure on Q2 Margins,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
From Conf Call: Macy's CFO No Longer Confident International Tourist Spending Will Improve Anytime Soon,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
"Macy's Q1 Earnings Beat, But Revenues Miss; Cuts Full Year Outlook",M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
10 Stocks Moving In Wednesday's Pre-Market Session,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
UPDATE: Macy's Cuts FY16 Adj. EPS Outlook from $3.80-$3.90 to $3.15-$3.40 vs $3.80 Est.,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
Macy's Slashes FY16 EPS Outlook,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
Macy's Raises Qtr. Dividend from $0.36 to $0.3775/Share; BZ NOTE: Co. Had Previously Said They Were Expecting to Raise Dividend in Jul.,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
"Macy's Q1 Comps Owned Plus Licensed Down 5.6%, Owned Basis Down 6.1%",M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
UPDATE: Macy's Reports Q1 Adj. EPS $0.40 vs $0.36 Est.,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
"Macy's Reports Q1 EPS $0.37 vs $0.36 Est., Sales $5.77B vs $5.93B Est.",M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
10 Stocks You Should Be Watching Today,M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
"Earnings Scheduled For May 11, 2016",M,M,2016-05-11,20.560998916625977,20.449609756469727,-0.0054174974964946,0
Earnings: Can M Compete with Stiff Competition for Consumers?,M,M,2016-05-10,24.236818313598633,20.560998916625977,-0.151662621281864,0
What Do the Markets Need to Hang Their Hats On? Conviction?,M,M,2016-05-10,24.236818313598633,20.560998916625977,-0.151662621281864,0
"The Market In 5 Minutes: Monday, May 9, 2016",M,M,2016-05-09,24.72824478149414,24.236818313598633,-0.0198730832793792,0
"Analyst Not Surprised About JCPenney, Says Anecdotal Evidence Is Clear",M,M,2016-05-06,24.66926383972168,24.72824478149414,0.0023908675246924,1
Citi Previews Department Store Q1 Earnings,M,M,2016-05-06,24.66926383972168,24.72824478149414,0.0023908675246924,1
"RBC Believes Dept Stores Have Uphill Battle; Initiates Macy's, Nordstrom At Sector Perform, Kohl's At Underperform",M,M,2016-05-04,25.344154357910156,24.833078384399418,-0.0201654380056767,0
Benzinga's Top Initiations,M,M,2016-05-04,25.344154357910156,24.833078384399418,-0.0201654380056767,0
The Market In 5 Minutes: May The Fourth,M,M,2016-05-04,25.344154357910156,24.833078384399418,-0.0201654380056767,0
"UPDATE: Cleveland Research Says Near-Term Outlook Cautious; Continues to See Volatile Consumer Buying Trends, Elevated Inventory Levels",M,M,2016-04-26,26.5628719329834,26.870824813842773,0.0115933578882706,1
Cleveland Research Says Macy's Q1 Sales Slightly Below Consensus Expectations,M,M,2016-04-26,26.5628719329834,26.870824813842773,0.0115933578882706,1
"The Market In 5 Minutes: Monday, April 25, 2016",M,M,2016-04-25,26.425277709960938,26.5628719329834,0.0052069168215626,1
